store_name,store_id,visitor_review_count,blog_review_count,coffee_tasty,service_kind,beverage_tatsy,dessert_tasty,store_clean,conv_good,seat_comfy,focus_good,interior_good,restroom_clean,special_menu,value_for_money,view_good,photo_good,store_spacious,parking_easy,vibe_calm,vibe_cozy,vibe_musical,food_tasty,ingred_fresh,kids_good,packaging_good,price_worth,rooms_good,good_for_stay,taste_healthy,menu_variety,custom_good,fast_service,good_for_groups,large_portions,menu_composition_good,tea_tasty,bread_tasty,solos_dining_good,pet_friendly,good_for_party,alcohol_variety,solos_alcohol_good,good_for_special,outdoor_space_good,books_variety,concept_unique,good_for_gifts,course_meal_good,free_snack_good
을지로경기빌딩,994,4427,100,922,387,360,256,237,224,147,114,105,61,88,46,20,24,24,6,4,4,1,2,1,0,0,2,0,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
을지로2가,1065,3487,116,775,299,272,190,130,78,44,67,40,31,66,45,33,19,1,13,4,2,3,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
신세계본점6F,1063,3203,149,1059,518,431,308,224,149,93,44,71,72,85,59,26,23,2,99,0,3,1,1,0,0,1,1,0,2,0,2,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
서울중앙우체국,998,4707,244,1392,461,516,398,269,328,190,100,130,59,127,88,305,87,41,10,3,3,1,2,0,0,0,2,1,6,2,4,1,1,1,0,2,4,0,0,0,0,0,0,0,5,0,0,1,0,0
한국프레스센터,1047,48128,440,9140,3484,4062,3433,2153,1844,1205,1049,1336,634,1372,905,638,487,94,777,17,21,17,20,3,4,7,7,0,23,0,13,6,15,3,0,9,3,6,7,2,0,0,0,0,0,0,3,4,0,2
명동중앙로,920,6796,161,2354,857,898,683,435,554,319,201,199,152,196,133,108,61,56,15,5,16,6,2,1,0,2,3,1,9,5,8,1,3,3,1,5,4,3,3,0,0,0,0,1,1,0,2,2,0,0
약수역,883,5357,125,1484,667,583,491,392,279,181,190,107,118,147,99,53,43,9,11,11,11,6,1,1,0,0,3,0,7,2,0,5,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
중구저동,874,6023,184,2003,781,790,564,520,442,270,213,193,83,208,106,74,57,45,25,2,10,4,4,0,0,1,4,0,8,4,1,1,5,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
명동길,866,4378,125,1323,543,518,409,311,371,190,112,122,110,124,100,104,41,23,11,5,8,4,1,0,0,2,4,1,3,1,6,0,2,1,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0
서소문로,845,5312,156,1767,727,629,479,455,310,206,140,192,61,185,82,75,46,25,13,3,9,2,3,2,0,1,5,0,5,2,1,0,4,0,0,3,1,2,3,0,0,0,0,0,1,0,0,3,0,0
신당역,678,5436,171,1494,607,579,445,388,358,226,167,123,92,132,71,31,36,36,16,6,4,1,0,0,0,2,3,0,5,0,6,1,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
명동메트로,777,4133,85,1318,532,526,350,236,288,128,93,83,97,134,64,39,19,8,16,0,5,1,1,0,0,0,0,0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
숭례문,219,3247,92,959,430,372,251,270,157,79,80,80,36,93,78,28,27,1,13,0,8,2,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
순화동더샵,71,3341,46,837,367,359,210,221,195,129,101,106,62,94,62,57,33,7,38,2,4,0,1,0,0,1,2,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
환구단,234,13362,744,1778,679,682,519,442,412,242,149,726,117,195,121,209,136,20,45,7,16,1,0,0,2,0,4,2,5,1,4,1,2,0,0,3,1,2,1,0,0,0,0,0,0,0,22,0,0,0
무교동,179,13291,229,1870,591,711,514,410,455,263,167,242,70,205,108,48,49,63,25,2,9,1,2,1,0,0,2,0,12,0,3,4,3,1,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
문화일보,187,3234,86,656,298,234,152,123,113,46,78,45,18,46,35,44,13,1,11,3,3,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
태평로,181,4528,91,1461,568,603,409,334,258,150,136,132,62,234,160,55,51,4,23,1,6,3,4,1,0,0,0,0,3,7,4,2,5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
퍼시픽타워,213,3466,69,988,467,345,236,285,180,90,81,69,50,95,52,20,10,18,48,2,3,1,0,0,0,2,2,0,1,2,3,0,1,0,0,7,0,0,1,0,0,0,0,4,1,0,0,1,0,0
남산단암,289,3069,82,1037,517,368,278,287,205,120,96,104,39,213,64,41,25,12,14,5,9,2,0,2,0,0,0,0,4,1,5,1,3,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
황학캐슬,106,3691,72,1107,512,421,299,304,115,80,97,90,38,95,72,53,36,2,128,6,10,1,1,0,0,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
을지로삼화타워,491,3331,86,863,367,323,231,200,152,80,80,102,46,96,50,36,35,13,18,2,4,2,1,0,0,1,3,1,2,0,3,3,4,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
소공로,581,9203,119,1461,547,615,424,415,322,257,111,164,101,150,93,38,48,21,42,3,2,1,0,0,0,0,1,0,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
을지로한국빌딩,382,5891,134,1905,903,980,470,583,338,200,128,142,59,167,119,69,52,13,24,4,12,2,1,0,1,0,1,0,0,2,3,2,3,0,0,3,1,0,4,0,0,0,0,1,1,0,0,0,0,0
시청,513,3720,373,739,295,270,210,161,125,73,59,79,30,93,38,20,24,2,5,4,3,1,1,0,0,0,2,0,3,2,2,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
명동역,583,3155,141,1111,496,454,312,276,258,165,128,93,73,96,64,162,43,10,16,4,9,2,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
장충라운지R,2305,617,1862,354,110,108,154,62,82,22,12,408,21,200,13,93,167,52,0,10,25,10,1,0,2,0,21,2,3,0,13,4,0,0,0,0,0,1,0,0,0,1,2,1,65,0,15,0,0,0
충무로,2192,934,96,650,116,189,198,81,84,17,34,68,18,49,21,8,10,23,1,6,9,4,3,0,1,2,1,0,6,0,2,0,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0
이마트타워,2129,417,9,277,137,111,81,86,43,25,8,30,31,23,10,7,3,2,4,2,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동호로,2241,582,45,363,197,171,193,95,80,18,43,77,22,94,39,12,17,33,0,4,4,6,0,1,0,1,2,0,6,1,0,1,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
무교로,1724,25118,265,4069,2184,2023,1448,1325,1010,886,639,640,421,641,559,361,246,27,391,6,8,2,6,0,0,3,9,0,2,1,3,1,7,0,1,7,0,3,2,0,0,0,0,0,0,0,2,0,0,0
청계크리스탈스퀘어,1942,2141,78,1177,399,464,344,322,269,174,132,209,103,115,73,113,51,25,22,5,7,1,0,0,1,0,1,0,5,7,1,1,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
그랜드센트럴,1692,3546,96,1422,511,617,499,462,354,215,140,227,113,135,89,108,64,49,43,2,4,2,5,0,0,1,6,0,5,1,2,0,5,0,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0
세종대로,2044,1173,90,701,206,296,226,187,159,96,81,152,42,103,55,31,50,11,1,3,8,1,1,0,0,0,2,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
시청역11번출구,2455,11,6,8,2,2,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
동대문디자인플라자,2051,1868,104,1035,407,451,378,364,296,194,92,193,59,110,58,15,34,44,28,6,8,6,2,1,0,0,6,0,7,1,4,0,4,3,1,3,1,2,1,0,0,0,0,0,2,0,0,1,1,0
우리은행본점B1F,2480,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
별다방,1779,6237,1318,3198,1129,1181,1272,740,546,388,317,1270,187,809,231,289,313,67,107,11,27,6,5,2,0,2,9,1,15,2,24,6,5,4,1,10,2,3,2,0,0,1,0,0,1,0,13,4,0,0
동대문역사문화공원역,2446,19,10,13,6,4,5,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
포포인츠명동,1830,998,11,565,217,199,91,114,19,18,11,23,14,45,23,13,6,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
한국은행교차로,2430,61,45,48,15,16,16,11,10,3,1,13,3,5,0,16,8,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
명동남산,1720,2823,85,1183,541,487,373,294,277,152,155,134,112,109,69,86,26,21,17,2,12,1,1,0,1,1,3,1,3,2,3,3,3,0,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0
명일역,1445,4730,170,1476,673,619,593,425,325,208,191,140,125,158,83,39,25,15,26,3,5,2,1,1,1,3,1,0,2,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
강동구청DT,1506,7136,186,2211,853,871,741,668,568,352,319,293,199,237,141,140,64,76,132,12,5,6,2,1,2,0,1,0,6,1,9,1,5,3,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0
강동암사DT,1474,5123,144,1685,678,681,575,474,379,196,200,199,161,192,82,82,58,25,254,2,5,1,1,0,0,3,3,0,2,2,7,0,8,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
굽은다리역,1645,5866,111,2139,852,911,868,677,476,351,225,246,129,266,129,61,65,67,55,6,5,6,6,0,0,1,4,0,7,2,2,2,4,3,0,8,3,1,1,0,0,0,1,0,0,0,0,2,0,0
강동역,1102,5818,190,1779,671,732,528,438,372,235,225,164,69,176,122,34,56,32,22,8,13,4,5,0,0,0,2,0,2,1,8,2,4,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
둔촌동,1046,3092,125,1037,442,451,422,327,235,166,173,128,44,129,65,37,29,22,15,3,5,2,2,0,1,2,3,0,1,0,3,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
천호이마트,743,4779,107,1651,587,719,532,340,369,178,153,119,108,174,155,66,33,21,25,4,9,2,1,1,0,0,2,0,8,0,5,1,3,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
길동역,789,6197,170,1955,814,773,704,495,329,247,270,216,151,233,138,57,48,15,55,10,8,2,0,3,0,1,11,2,6,4,10,1,3,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
상일동,677,2309,72,1257,422,416,318,291,193,110,105,108,49,126,66,31,18,12,52,2,3,1,0,0,0,2,5,1,6,1,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
명일이마트,766,6514,150,2113,899,826,749,405,356,226,263,113,118,231,158,145,57,23,322,6,17,1,2,0,0,1,3,0,5,0,6,4,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,5,0,0
상일동역,1754,4075,108,1763,748,719,632,517,400,310,179,231,68,190,121,48,50,17,85,1,5,0,0,0,2,0,3,0,2,1,0,0,0,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0
천호사거리,1682,3065,101,1329,527,494,476,332,285,172,193,109,49,142,96,28,20,25,9,4,7,3,3,1,1,0,8,0,7,3,13,1,1,3,0,6,1,3,0,0,0,0,0,0,0,0,0,1,0,0
강동그란츠,2466,74,28,35,42,35,15,36,1,0,4,11,11,15,0,0,2,0,0,5,6,0,0,0,0,1,0,0,4,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강일역,2015,1446,74,712,335,301,266,335,283,235,199,174,43,71,48,42,32,61,50,4,6,1,2,0,1,0,4,1,7,2,2,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
올림픽공원북2문,1843,2334,102,1192,473,428,336,404,243,173,135,201,147,119,52,175,39,20,22,2,5,3,0,0,0,0,0,0,7,0,2,3,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0
둔촌포레온스테이션5,2467,22,20,13,5,7,5,5,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
암사역,2358,295,72,138,102,119,48,92,49,22,18,111,13,20,18,3,5,17,0,15,5,4,1,6,0,11,40,0,0,4,41,1,24,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
이케아강동,2392,235,66,157,55,51,78,33,36,7,9,47,1,25,12,4,10,12,34,1,0,2,0,2,0,0,2,0,1,0,2,2,3,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0
강동강일,2307,142,20,107,28,43,58,22,25,4,7,12,3,21,11,4,5,4,0,2,3,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
천호대로길동,1700,4324,86,1692,711,652,510,540,344,296,276,200,115,146,85,55,32,40,31,6,9,0,2,0,0,0,3,0,3,1,1,1,1,1,2,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0
구로디지털타워,1182,3836,179,1434,490,481,425,338,261,196,176,203,46,134,76,66,34,48,48,3,8,2,1,0,0,0,2,0,1,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
오류동역,787,5696,171,1609,729,660,707,366,259,168,182,150,136,173,113,26,36,10,17,5,10,6,2,0,0,3,13,1,8,9,3,2,5,0,0,3,0,3,2,0,0,0,0,0,0,0,0,2,0,0
구로디지털로,657,5654,171,1782,728,679,466,441,259,174,149,168,75,160,93,49,42,7,64,3,5,6,6,1,0,3,4,0,5,3,3,3,1,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,0,0
구로에이스,28,3615,120,1176,380,449,322,260,199,101,143,111,51,132,60,22,29,4,49,1,2,1,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
구로하이엔드,333,2356,57,643,251,202,173,166,87,66,50,61,12,76,37,9,10,5,7,2,6,2,1,0,0,0,1,0,0,1,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
포포인츠구로,568,7786,322,2514,1078,996,800,646,363,220,154,274,218,195,114,79,51,32,43,7,6,0,3,0,0,1,13,0,3,1,2,1,2,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0
신도림센터포인트,2433,199,52,137,50,40,51,17,21,3,7,15,3,16,6,0,5,1,4,0,0,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
구로고척,1868,3615,124,1900,800,618,557,643,480,286,213,327,97,176,123,60,53,28,87,2,4,0,0,0,1,0,1,0,3,0,6,2,5,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
구로NC,1690,6877,162,3010,1045,1154,1021,650,608,376,232,270,149,315,186,65,71,96,400,1,7,1,4,0,2,1,3,0,12,4,5,2,3,1,0,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0
구로오류DT,2036,1880,121,1010,492,336,356,358,200,119,155,173,99,95,49,89,30,25,87,5,5,5,2,0,2,4,4,1,5,0,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
구로구청,1996,1506,88,863,408,361,381,272,193,142,132,107,45,112,48,19,28,24,15,7,9,0,2,0,0,3,0,0,3,0,2,1,5,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
고척아이파크,2081,2547,169,1556,426,531,597,343,339,197,122,237,54,134,98,69,44,58,178,1,8,2,2,1,3,3,24,0,8,18,7,3,3,1,1,11,1,1,1,0,0,0,0,0,1,0,0,0,0,0
신도림힐스테이트,2290,409,59,236,111,92,147,38,35,17,40,27,3,25,8,12,4,8,3,4,12,2,3,0,0,1,2,0,4,0,1,0,1,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0
답십리역,1203,7205,223,2178,1087,886,732,549,422,293,239,216,88,215,136,55,51,32,37,1,0,0,5,0,0,2,2,0,2,2,4,2,1,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0
경희대삼거리,1226,3458,116,966,402,449,343,246,221,121,221,76,93,83,65,77,30,8,11,5,4,1,2,0,0,0,0,0,7,1,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
신설동역,952,6249,169,2060,915,727,559,515,421,221,267,167,89,162,114,51,58,32,22,13,12,9,4,1,0,0,4,0,5,2,3,1,4,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0
회기역사거리,784,4706,181,1419,606,530,507,400,335,220,312,126,50,111,77,28,23,40,89,7,6,2,1,1,0,0,2,0,11,2,4,1,2,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
장한평역,485,9113,310,2950,1127,1130,1016,691,632,418,358,231,176,359,166,73,63,64,28,6,11,3,2,0,0,1,7,0,7,5,4,3,3,2,0,5,2,14,2,0,0,0,0,0,0,0,0,0,0,0
경희대,345,3940,132,1244,430,422,342,234,187,114,183,87,66,114,65,44,29,13,10,4,1,0,1,1,0,1,1,0,2,4,2,2,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
청량리역롯데캐슬스카이,2219,639,79,440,122,104,162,74,92,19,33,62,7,36,20,38,15,21,1,3,5,1,1,0,0,0,3,0,4,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
경희의료원,2386,82,9,61,18,18,22,5,0,0,0,2,0,16,8,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경동1960,2070,4853,5529,2152,705,795,1153,546,686,782,133,2840,230,560,217,311,1149,362,27,13,26,49,2,0,4,0,13,3,37,6,23,7,4,4,1,4,6,12,1,1,0,0,1,13,2,0,153,1,1,0
사이버한국외대,2340,275,46,173,41,29,55,17,19,4,23,28,4,7,5,4,3,4,0,5,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
청량리역사,1797,6775,265,3478,1275,1361,1132,763,657,437,181,333,148,336,226,78,88,70,565,3,9,3,2,1,2,0,5,0,14,1,11,3,6,1,2,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0
답십리초교사거리,2246,495,109,372,55,115,143,45,40,7,20,44,4,34,15,13,9,19,0,1,3,2,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
장안사거리,2213,893,67,659,155,221,263,124,108,17,61,133,13,74,21,5,22,38,2,7,10,5,7,3,7,0,10,0,4,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
외대정문,1171,4872,87,1411,609,592,485,369,285,229,336,145,90,127,103,70,46,17,40,1,1,1,5,1,0,0,0,0,4,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
서울숲역,1576,6352,273,2429,911,920,811,810,650,524,258,425,297,184,139,156,115,80,216,6,13,3,4,1,0,2,6,1,7,0,10,2,0,1,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0
금호역,1594,3555,114,1140,660,377,351,326,224,198,205,112,139,132,72,90,28,26,19,3,6,0,0,0,0,3,3,0,5,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬역,1288,7631,245,2467,1186,1127,857,655,501,282,345,190,89,337,149,146,57,35,26,7,10,5,1,3,0,2,17,2,12,4,2,2,1,7,0,3,1,1,0,0,0,0,0,0,0,0,0,4,0,0
황학사거리,1208,3932,111,1024,512,358,312,253,204,117,149,110,40,112,85,58,27,13,77,6,4,4,1,1,0,3,1,0,0,2,7,4,2,1,0,13,2,2,1,0,0,1,0,0,0,0,0,0,0,0
성수역,1246,8001,364,2377,1055,1015,766,688,555,400,321,326,107,336,160,72,82,104,24,8,11,7,7,1,0,2,12,2,25,4,10,0,5,3,5,6,1,2,3,0,0,0,0,0,0,1,0,2,0,0
상왕십리역,1165,5420,130,1591,731,588,618,455,340,219,199,176,103,166,83,50,49,35,52,6,6,3,2,0,0,1,4,1,5,1,4,2,5,1,4,3,0,2,4,0,0,0,0,1,0,0,0,0,0,0
왕십리역,919,8561,216,2573,1052,999,704,693,473,281,219,273,162,214,161,70,86,16,143,2,6,5,1,0,0,0,0,1,2,1,3,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
한양대,160,4177,157,1235,572,508,368,266,223,156,196,84,58,111,102,96,37,12,50,3,2,1,0,0,0,3,1,0,4,0,1,2,2,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
엔터식스,90,4285,170,955,400,422,327,143,116,43,28,83,78,93,60,16,34,3,134,2,10,2,1,2,0,1,3,0,2,2,4,0,6,0,0,4,1,1,2,0,0,0,0,0,4,0,1,0,0,0
신금호역,2062,1554,82,862,338,277,359,296,229,177,148,189,103,54,27,71,26,43,3,4,3,5,1,0,1,0,2,1,9,0,3,0,1,2,0,4,0,1,0,0,0,0,0,0,2,0,0,1,0,0
뚝섬역교차로,2346,267,126,176,46,59,53,35,39,5,10,40,8,21,8,12,9,9,1,1,2,2,0,0,0,0,4,0,3,1,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0
왕십리역9번출구,2055,2267,160,1124,469,490,485,393,327,177,174,260,99,156,85,90,43,63,13,7,4,2,1,0,0,2,1,0,7,1,2,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
성수,1928,3196,168,1625,694,705,570,544,322,190,219,247,99,181,89,40,49,35,22,9,11,3,3,2,1,3,4,0,6,0,8,1,4,0,0,2,5,4,5,0,0,0,0,0,1,0,0,0,0,0
옥수,1862,1409,71,631,412,238,232,294,201,139,94,180,80,55,34,45,28,8,28,2,7,0,2,0,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
성수낙낙,1712,4119,170,1445,680,637,541,600,414,382,387,346,125,179,114,95,74,71,58,9,13,2,2,1,0,1,8,0,2,0,4,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
효창공원앞역,1572,2478,121,813,365,301,278,267,217,168,179,135,18,68,41,69,19,26,13,4,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
서울역서부,1655,3154,102,1019,508,410,343,274,192,83,118,76,45,130,58,68,24,12,5,6,7,3,1,0,0,0,0,0,4,0,0,1,8,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
이태원역,1415,3636,151,1031,490,453,335,276,281,246,199,148,84,154,61,113,40,22,16,6,5,2,2,0,0,0,3,0,3,2,2,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0
용산역써밋R,1340,6678,605,2020,814,810,593,606,470,372,342,460,113,291,126,442,136,89,63,4,8,8,7,1,0,0,14,0,18,3,9,5,1,4,2,12,2,3,0,0,1,0,0,1,0,0,2,2,0,0
이촌,1268,2423,81,839,338,297,245,189,183,81,113,55,56,111,36,20,27,13,6,6,8,1,3,0,2,1,1,0,7,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
신용산역,1253,6254,200,2150,996,935,648,502,303,150,137,178,81,342,143,37,56,5,46,9,17,6,3,1,0,0,5,0,3,3,5,1,6,0,0,2,1,1,2,0,0,0,1,9,0,0,1,0,0,0
용산파크타워,1170,1642,34,551,206,203,160,140,122,62,58,50,30,61,51,37,25,1,37,0,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
남영동,1115,4348,126,1610,674,488,389,376,261,120,237,106,82,112,93,97,42,12,8,4,12,1,2,1,0,0,4,1,5,1,1,0,2,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
한남동R,1093,2229,208,665,269,259,180,183,150,110,116,122,46,88,47,81,21,8,28,4,3,2,1,0,1,0,1,0,1,0,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
서울타워,1040,3635,152,1018,494,409,271,210,154,73,34,101,52,79,61,900,220,1,27,2,8,3,2,2,1,0,2,0,3,4,6,5,1,0,0,1,3,1,1,0,0,0,0,4,31,0,1,0,0,0
서울역동자동,746,4867,151,1408,528,503,378,314,247,149,151,118,69,131,93,61,34,6,39,3,15,3,1,2,0,0,5,0,2,2,6,2,3,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0
순천향입구,612,5136,138,1617,669,620,474,412,372,195,194,130,143,177,132,44,27,28,15,5,7,3,0,1,0,2,0,0,2,1,3,0,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,3,0,0
동빙고,94,2958,158,865,359,290,252,262,226,150,139,115,66,80,38,189,42,15,33,2,7,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
숙대입구역,370,4109,143,1149,543,445,359,234,259,123,234,84,81,99,76,50,27,9,6,5,11,4,1,0,0,0,6,0,4,5,1,1,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
용산아이파크몰6F,257,9741,370,3106,1266,1337,869,481,392,206,108,214,126,340,188,183,59,16,367,1,6,3,8,1,1,1,5,0,3,5,5,6,9,2,2,7,1,3,0,0,0,0,0,1,6,0,1,3,0,0
동부이촌동,522,2666,241,780,297,231,239,191,149,104,94,90,66,72,43,42,32,1,15,3,2,1,2,0,3,0,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
숙명여대정문,2031,1834,83,827,356,428,363,310,218,178,271,240,87,128,57,51,38,38,11,6,7,2,2,0,0,0,1,2,5,3,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
용산해링턴스퀘어,1740,2038,84,880,353,353,247,273,218,130,168,128,42,82,53,57,38,29,42,0,7,1,0,0,0,1,3,0,2,1,5,0,1,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,0,1
경리단길,1990,940,57,531,200,243,184,171,161,68,139,106,19,38,26,52,15,10,6,7,6,1,0,0,1,0,4,0,0,0,0,0,2,1,1,0,0,2,3,1,0,0,0,0,1,0,0,0,0,1
서울역사,1798,713,502,451,124,142,124,50,47,26,14,41,3,55,39,26,16,14,3,1,2,3,0,1,1,2,4,1,1,1,10,4,11,1,0,6,0,2,0,0,0,0,1,1,3,2,0,1,0,1
용산리첸시아,1673,2926,99,1262,543,437,342,307,214,125,118,98,42,114,62,25,30,5,86,6,14,2,0,0,1,2,1,0,3,3,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
